age,sex,weight,primary_vote_choice,primary_vote,ideo_self,ideo_rep,ideo_dem,therm_dem,therm_rep,pid_3,therm_inparty,therm_outparty,primary_vote_dum,cand_party,primary_vote_simple,year
40,Female,4.135,Mitt Romney,1,6,5,1,0,80,Republican,80,0,1,Republican,Winner,2012
24,Female,0.045,Didn't Vote,0,2,6,2,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
59,Female,0.738,Ron Paul,1,5,3,2,20,50,Republican,50,20,1,Republican,Loser,2012
63,Male,2.098,Didn't Vote,0,5,6,2,15,60,Republican,60,15,0,NA,Didn't Vote,2012
76,Female,1.059,Didn't Vote,0,4,4,2,15,85,Republican,85,15,0,NA,Didn't Vote,2012
65,Female,1.088,Barack Obama,1,4,2,4,80,0,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
23,Female,0.086,Didn't Vote,0,5,6,2,40,60,Independent,NA,NA,0,NA,Didn't Vote,2012
71,Male,0.743,Mitt Romney,1,5,5,1,15,60,Republican,60,15,1,Republican,Winner,2012
62,Female,0.657,Barack Obama,1,2,7,3,60,15,Democrat,60,15,1,Democrat,Winner,2012
50,Male,0.46,Didn't Vote,0,4,4,5,60,50,Democrat,60,50,0,NA,Didn't Vote,2012
48,Female,0.964,Didn't Vote,0,3,7,4,50,30,Independent,NA,NA,0,NA,Didn't Vote,2012
55,Female,0.035,Barack Obama,1,4,7,4,70,0,Democrat,70,0,1,Democrat,Winner,2012
59,Female,0.518,Didn't Vote,0,4,7,3,70,50,Independent,NA,NA,0,NA,Didn't Vote,2012
40,Female,0.985,Didn't Vote,0,6,4,4,50,50,Other,NA,NA,0,NA,Didn't Vote,2012
64,Female,1.134,Didn't Vote,0,4,7,2,70,15,Independent,NA,NA,0,NA,Didn't Vote,2012
58,Male,0.817,Didn't Vote,0,5,6,3,70,40,Independent,NA,NA,0,NA,Didn't Vote,2012
42,Female,2.088,Didn't Vote,0,4,7,2,30,0,Independent,NA,NA,0,NA,Didn't Vote,2012
23,Female,0.09,Didn't Vote,0,5,2,4,75,15,Democrat,75,15,0,NA,Didn't Vote,2012
62,Male,0.444,Rick Santorum,1,6,4,2,15,50,Republican,50,15,1,Republican,Loser,2012
34,Male,3.557,Didn't Vote,0,4,6,1,0,85,Republican,85,0,0,NA,Didn't Vote,2012
63,Female,1.092,Didn't Vote,0,4,4,1,30,60,Republican,60,30,0,NA,Didn't Vote,2012
24,Male,0.424,Didn't Vote,0,4,4,4,50,100,Republican,100,50,0,NA,Didn't Vote,2012
58,Female,1.084,Barack Obama,1,4,2,5,50,50,Democrat,50,50,1,Democrat,Winner,2012
32,Female,0.331,Barack Obama,1,1,2,3,0,0,Other,NA,NA,1,Democrat,Voted in Other Party Primary,2012
61,Male,0.202,Barack Obama,1,4,7,2,70,0,Democrat,70,0,1,Democrat,Winner,2012
56,Male,1.533,Didn't Vote,0,6,6,1,30,80,Republican,80,30,0,NA,Didn't Vote,2012
45,Male,1.771,Mitt Romney,1,5,4,3,40,50,Democrat,40,50,1,Republican,Voted in Other Party Primary,2012
24,Male,0.101,Didn't Vote,0,2,7,2,70,0,Independent,NA,NA,0,NA,Didn't Vote,2012
63,Female,0.843,Mitt Romney,1,3,6,3,85,30,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
77,Male,0.767,Mitt Romney,1,6,6,1,30,70,Democrat,30,70,1,Republican,Voted in Other Party Primary,2012
25,Male,0.12,Didn't Vote,0,6,6,1,0,55,Republican,55,0,0,NA,Didn't Vote,2012
67,Female,1.242,Rick Santorum,1,6,4,1,0,85,Republican,85,0,1,Republican,Loser,2012
77,Male,0.861,Didn't Vote,0,4,6,1,5,90,Republican,90,5,0,NA,Didn't Vote,2012
18,Female,1.83,Didn't Vote,0,3,6,3,85,30,Democrat,85,30,0,NA,Didn't Vote,2012
61,Female,0.23,Didn't Vote,0,4,-9,-9,85,15,Democrat,85,15,0,NA,Didn't Vote,2012
43,Female,0.295,Didn't Vote,0,2,7,2,80,0,Democrat,80,0,0,NA,Didn't Vote,2012
43,Male,1.735,Didn't Vote,0,5,6,2,60,70,Republican,70,60,0,NA,Didn't Vote,2012
40,Female,1.315,Didn't Vote,0,3,7,2,60,50,Democrat,60,50,0,NA,Didn't Vote,2012
79,Male,1.323,Mitt Romney,1,6,6,1,15,70,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
24,Male,1.102,Didn't Vote,0,4,7,2,75,0,Democrat,75,0,0,NA,Didn't Vote,2012
53,Female,2.759,Didn't Vote,0,6,6,3,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
49,Male,0.65,Mitt Romney,1,4,6,2,60,70,Republican,70,60,1,Republican,Winner,2012
26,Male,3.789,Didn't Vote,0,7,7,1,0,100,Republican,100,0,0,NA,Didn't Vote,2012
55,Male,0.699,Rick Santorum,1,6,5,1,1,60,Republican,60,1,1,Republican,Loser,2012
73,Male,0.113,Didn't Vote,0,4,5,2,70,50,Democrat,70,50,0,NA,Didn't Vote,2012
55,Female,1.555,Mitt Romney,1,3,7,2,30,70,Republican,70,30,1,Republican,Winner,2012
67,Female,0.801,Didn't Vote,0,3,7,2,40,60,Independent,NA,NA,0,NA,Didn't Vote,2012
26,Male,3.754,Didn't Vote,0,4,6,1,30,60,Republican,60,30,0,NA,Didn't Vote,2012
66,Female,0.564,Mitt Romney,1,6,6,1,15,70,Republican,70,15,1,Republican,Winner,2012
52,Male,0.037,Didn't Vote,0,4,3,5,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
47,Male,1.003,Didn't Vote,0,4,2,2,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
56,Female,0.097,Didn't Vote,0,4,3,5,70,60,Independent,NA,NA,0,NA,Didn't Vote,2012
54,Female,1.235,Rick Santorum,1,7,4,1,0,60,Republican,60,0,1,Republican,Loser,2012
40,Female,2.094,Didn't Vote,0,4,5,2,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
27,Female,2.647,Didn't Vote,0,6,6,2,30,60,Republican,60,30,0,NA,Didn't Vote,2012
42,Female,3.081,Didn't Vote,0,5,3,5,40,95,Republican,95,40,0,NA,Didn't Vote,2012
48,Male,1.016,Didn't Vote,0,2,6,2,85,40,Democrat,85,40,0,NA,Didn't Vote,2012
49,Female,0.951,Mitt Romney,1,6,6,2,40,60,Republican,60,40,1,Republican,Winner,2012
70,Male,0.236,Didn't Vote,0,4,2,5,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
70,Female,1.915,Didn't Vote,0,4,7,1,60,60,Democrat,60,60,0,NA,Didn't Vote,2012
30,Female,2.565,Didn't Vote,0,2,7,4,60,25,Democrat,60,25,0,NA,Didn't Vote,2012
27,Female,2.086,Didn't Vote,0,1,7,3,90,0,Democrat,90,0,0,NA,Didn't Vote,2012
49,Female,1.132,NA,1,5,5,1,0,85,Independent,NA,NA,1,NA,NA,2012
37,Female,0.192,Didn't Vote,0,5,6,2,40,40,Independent,NA,NA,0,NA,Didn't Vote,2012
39,Male,2.683,Didn't Vote,0,1,7,2,85,0,Independent,NA,NA,0,NA,Didn't Vote,2012
26,Female,3.523,Didn't Vote,0,5,6,3,70,15,Independent,NA,NA,0,NA,Didn't Vote,2012
53,Male,0.594,Barack Obama,1,2,6,2,100,15,Democrat,100,15,1,Democrat,Winner,2012
60,Male,1.342,Mitt Romney,1,7,6,3,0,100,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
84,Male,1.352,Mitt Romney,1,6,5,2,15,70,Republican,70,15,1,Republican,Winner,2012
50,Female,3.005,Didn't Vote,0,6,6,1,15,100,Republican,100,15,0,NA,Didn't Vote,2012
37,Male,1.248,Didn't Vote,0,6,6,3,70,40,Independent,NA,NA,0,NA,Didn't Vote,2012
60,Male,1.06,Barack Obama,1,4,2,4,70,30,Democrat,70,30,1,Democrat,Winner,2012
57,Female,0.789,Didn't Vote,0,4,2,4,-9,-9,Other,NA,NA,0,NA,Didn't Vote,2012
48,Female,0.681,Mitt Romney,1,5,6,2,50,50,Republican,50,50,1,Republican,Winner,2012
42,Female,0.837,Didn't Vote,0,5,6,1,0,70,Republican,70,0,0,NA,Didn't Vote,2012
42,Male,1.482,Rick Perry,1,6,4,4,70,60,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
83,Female,0.922,Mitt Romney,1,6,5,1,15,60,Republican,60,15,1,Republican,Winner,2012
70,Male,0.677,Mitt Romney,1,6,5,1,0,70,Republican,70,0,1,Republican,Winner,2012
51,Female,0.822,Rick Perry,1,7,4,2,12,62,Republican,62,12,1,Republican,Loser,2012
76,Female,1.548,Rick Santorum,1,6,6,1,15,70,Republican,70,15,1,Republican,Loser,2012
51,Male,3.453,Didn't Vote,0,4,4,4,60,50,Republican,50,60,0,NA,Didn't Vote,2012
66,Female,0.117,Didn't Vote,0,6,1,5,100,50,Democrat,100,50,0,NA,Didn't Vote,2012
34,Female,0.607,Didn't Vote,0,4,4,4,60,50,NA,NA,NA,0,NA,NA,2012
60,Female,1.32,Barack Obama,1,4,6,2,50,50,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
53,Female,0.826,Barack Obama,1,4,6,3,50,45,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
63,Male,0.689,Didn't Vote,0,4,7,2,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
24,Male,4.146,Didn't Vote,0,6,4,2,80,50,Democrat,80,50,0,NA,Didn't Vote,2012
40,Male,0.569,Didn't Vote,0,4,6,2,50,30,Independent,NA,NA,0,NA,Didn't Vote,2012
48,Female,2.057,Didn't Vote,0,4,7,2,70,40,Democrat,70,40,0,NA,Didn't Vote,2012
50,Male,1.341,Ron Paul,1,5,6,1,15,50,Republican,50,15,1,Republican,Loser,2012
30,Female,2.112,Didn't Vote,0,4,4,4,90,30,Democrat,90,30,0,NA,Didn't Vote,2012
46,Male,1.451,Didn't Vote,0,5,6,2,40,30,Other,NA,NA,0,NA,Didn't Vote,2012
49,Male,0.81,Ron Paul,1,4,6,2,15,15,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
28,Male,4.579,Didn't Vote,0,5,7,1,15,60,Republican,60,15,0,NA,Didn't Vote,2012
25,Female,0.22,Didn't Vote,0,4,4,4,0,0,Other,NA,NA,0,NA,Didn't Vote,2012
50,Female,1.505,Didn't Vote,0,4,3,3,30,30,Other,NA,NA,0,NA,Didn't Vote,2012
23,Male,2.197,Didn't Vote,0,4,7,1,0,40,Independent,NA,NA,0,NA,Didn't Vote,2012
57,Female,1.324,Didn't Vote,0,2,7,1,60,0,Democrat,60,0,0,NA,Didn't Vote,2012
59,Male,1.649,Barack Obama,1,5,4,7,85,30,Democrat,85,30,1,Democrat,Winner,2012
54,Male,0.548,Didn't Vote,0,2,7,2,85,15,Democrat,85,15,0,NA,Didn't Vote,2012
61,Male,2.635,Didn't Vote,0,6,7,4,60,0,Other,NA,NA,0,NA,Didn't Vote,2012
48,Male,1.763,Didn't Vote,0,6,6,2,40,60,Republican,60,40,0,NA,Didn't Vote,2012
39,Female,2.034,Barack Obama,1,3,6,3,30,15,Democrat,30,15,1,Democrat,Winner,2012
50,Female,0.876,Didn't Vote,0,2,7,2,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
29,Male,3.789,Didn't Vote,0,4,2,6,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
29,Male,3.754,Didn't Vote,0,3,7,2,60,15,Democrat,60,15,0,NA,Didn't Vote,2012
33,Female,2.327,Didn't Vote,0,2,6,3,60,30,Democrat,60,30,0,NA,Didn't Vote,2012
70,Male,1.341,Didn't Vote,0,4,4,4,50,50,Other,NA,NA,0,NA,Didn't Vote,2012
46,Female,2.656,Didn't Vote,0,4,-9,-9,50,50,NA,NA,NA,0,NA,NA,2012
23,Female,2.09,Didn't Vote,0,3,7,1,65,70,Democrat,65,70,0,NA,Didn't Vote,2012
18,Male,1.793,Barack Obama,1,3,7,3,50,0,Democrat,50,0,1,Democrat,Winner,2012
21,Male,3.031,Mitt Romney,1,7,6,1,0,95,Republican,95,0,1,Republican,Winner,2012
55,Male,1.679,Rick Santorum,1,6,5,1,0,95,Republican,95,0,1,Republican,Loser,2012
48,Male,0.236,Barack Obama,1,4,7,3,15,0,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
54,Female,0.331,Didn't Vote,0,4,7,6,60,0,Independent,NA,NA,0,NA,Didn't Vote,2012
19,Female,0.8,Didn't Vote,0,3,7,6,77,0,Democrat,77,0,0,NA,Didn't Vote,2012
31,Female,1.574,Didn't Vote,0,4,6,2,95,0,Democrat,95,0,0,NA,Didn't Vote,2012
49,Female,1.348,Didn't Vote,0,2,3,3,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
46,Female,0.608,Didn't Vote,0,3,6,3,60,20,Independent,NA,NA,0,NA,Didn't Vote,2012
52,Male,0.694,Didn't Vote,0,6,4,4,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
48,Female,0.818,Didn't Vote,0,3,7,2,60,15,Democrat,60,15,0,NA,Didn't Vote,2012
23,Male,0.158,Didn't Vote,0,6,6,2,35,75,Republican,75,35,0,NA,Didn't Vote,2012
66,Male,0.194,Didn't Vote,0,2,5,4,100,40,Democrat,100,40,0,NA,Didn't Vote,2012
54,Male,1.262,Mitt Romney,1,5,6,3,40,55,Republican,55,40,1,Republican,Winner,2012
21,Male,0.728,Didn't Vote,0,4,7,1,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Female,1.448,Mitt Romney,1,6,6,1,15,85,Republican,85,15,1,Republican,Winner,2012
24,Male,1.786,Didn't Vote,0,4,3,4,40,60,Independent,NA,NA,0,NA,Didn't Vote,2012
29,Female,3.926,Didn't Vote,0,4,4,4,40,90,Independent,NA,NA,0,NA,Didn't Vote,2012
22,Male,3.944,Barack Obama,1,3,5,5,15,15,Democrat,15,15,1,Democrat,Winner,2012
33,Female,0.383,Didn't Vote,0,2,6,4,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
86,Female,1.406,Didn't Vote,0,4,4,4,70,70,Democrat,70,70,0,NA,Didn't Vote,2012
23,Male,1.17,Didn't Vote,0,6,7,2,40,70,Republican,70,40,0,NA,Didn't Vote,2012
41,Male,2.442,Didn't Vote,0,4,6,3,99,1,Democrat,99,1,0,NA,Didn't Vote,2012
43,Female,1.154,Barack Obama,1,4,7,1,85,15,Democrat,85,15,1,Democrat,Winner,2012
56,Female,0.969,Rick Santorum,1,6,7,1,40,65,Republican,65,40,1,Republican,Loser,2012
78,Female,2.969,Didn't Vote,0,4,6,1,50,60,Independent,NA,NA,0,NA,Didn't Vote,2012
49,Male,0.821,Mitt Romney,1,4,6,1,40,50,Democrat,40,50,1,Republican,Voted in Other Party Primary,2012
38,Female,2.11,Didn't Vote,0,4,6,2,20,60,Independent,NA,NA,0,NA,Didn't Vote,2012
45,Male,1.681,Didn't Vote,0,5,6,1,40,50,Republican,50,40,0,NA,Didn't Vote,2012
77,Male,0.037,Didn't Vote,0,4,7,4,85,30,Independent,NA,NA,0,NA,Didn't Vote,2012
59,Female,0.502,Didn't Vote,0,6,6,1,0,85,Republican,85,0,0,NA,Didn't Vote,2012
53,Female,1.594,Didn't Vote,0,4,7,2,50,0,Independent,NA,NA,0,NA,Didn't Vote,2012
48,Male,0.948,Ron Paul,1,6,5,1,0,30,Republican,30,0,1,Republican,Loser,2012
24,Female,0.108,Ron Paul,1,6,7,1,40,85,Republican,85,40,1,Republican,Loser,2012
18,Male,1.614,Rick Perry,1,6,3,5,5,4,Republican,4,5,1,Republican,Loser,2012
46,Male,0.383,Barack Obama,1,3,6,4,100,0,Democrat,100,0,1,Democrat,Winner,2012
37,Male,1.062,Didn't Vote,0,4,7,2,70,50,Independent,NA,NA,0,NA,Didn't Vote,2012
62,Female,0.085,Ron Paul,1,4,7,2,70,15,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
68,Male,1.125,Barack Obama,1,6,1,6,100,0,Democrat,100,0,1,Democrat,Winner,2012
31,Male,2.261,Didn't Vote,0,2,6,4,60,60,Republican,60,60,0,NA,Didn't Vote,2012
44,Male,1.895,Didn't Vote,0,4,4,4,0,0,Independent,NA,NA,0,NA,Didn't Vote,2012
43,Female,0.947,Barack Obama,1,3,6,2,75,40,Democrat,75,40,1,Democrat,Winner,2012
44,Female,1.175,Didn't Vote,0,2,7,2,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
55,Female,0.682,Newt Gingrich,1,4,6,2,60,60,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
34,Female,0.238,Barack Obama,1,4,4,4,70,50,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
47,Male,0.262,Didn't Vote,0,4,4,3,30,15,Republican,15,30,0,NA,Didn't Vote,2012
20,Female,1.973,Didn't Vote,0,6,6,1,50,70,Republican,70,50,0,NA,Didn't Vote,2012
42,Female,1.772,Didn't Vote,0,3,6,4,60,85,Independent,NA,NA,0,NA,Didn't Vote,2012
33,Female,1.112,Didn't Vote,0,4,6,2,70,85,Republican,85,70,0,NA,Didn't Vote,2012
41,Female,0.942,Didn't Vote,0,2,7,1,90,0,Democrat,90,0,0,NA,Didn't Vote,2012
30,Female,2.989,Didn't Vote,0,4,4,6,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
31,Male,2.703,Ron Paul,1,6,4,1,0,49,Other,NA,NA,1,Republican,Voted in Other Party Primary,2012
62,Female,0.155,Didn't Vote,0,3,7,3,85,30,Democrat,85,30,0,NA,Didn't Vote,2012
29,Male,0.863,Didn't Vote,0,1,6,2,95,5,Democrat,95,5,0,NA,Didn't Vote,2012
60,Male,0.868,Didn't Vote,0,3,7,3,80,40,Independent,NA,NA,0,NA,Didn't Vote,2012
60,Male,0.47,Mitt Romney,1,3,7,1,15,85,Republican,85,15,1,Republican,Winner,2012
22,Female,0.796,Didn't Vote,0,1,7,3,85,40,Democrat,85,40,0,NA,Didn't Vote,2012
29,Female,3.763,Didn't Vote,0,2,7,3,70,15,Democrat,70,15,0,NA,Didn't Vote,2012
71,Female,1.053,Rick Santorum,1,4,7,1,50,30,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
61,Male,0.79,Didn't Vote,0,4,4,4,60,50,Democrat,60,50,0,NA,Didn't Vote,2012
71,Female,1.195,Didn't Vote,0,4,5,2,70,60,Republican,60,70,0,NA,Didn't Vote,2012
34,Female,1.48,Didn't Vote,0,3,7,1,50,30,Independent,NA,NA,0,NA,Didn't Vote,2012
37,Male,1.668,NA,NA,6,4,2,10,75,Republican,75,10,NA,NA,NA,2012
73,Female,1.281,Mitt Romney,1,4,7,1,0,85,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
30,Female,1.998,Barack Obama,1,2,7,3,70,15,Democrat,70,15,1,Democrat,Winner,2012
39,Male,2.56,Didn't Vote,0,4,4,1,0,50,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Female,0.721,Didn't Vote,0,6,6,1,0,85,Republican,85,0,0,NA,Didn't Vote,2012
46,Female,0.976,Didn't Vote,0,2,7,3,60,30,Democrat,60,30,0,NA,Didn't Vote,2012
58,Female,0.873,Didn't Vote,0,4,7,2,60,30,Independent,NA,NA,0,NA,Didn't Vote,2012
27,Female,1.5,Barack Obama,1,4,6,4,85,20,Democrat,85,20,1,Democrat,Winner,2012
68,Female,1.085,Newt Gingrich,1,5,6,1,15,70,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
44,Female,0.254,Didn't Vote,0,3,7,2,70,85,Republican,85,70,0,NA,Didn't Vote,2012
36,Female,2.548,Barack Obama,1,4,6,1,100,0,Democrat,100,0,1,Democrat,Winner,2012
58,Female,1.256,Didn't Vote,0,4,1,4,70,40,Democrat,70,40,0,NA,Didn't Vote,2012
63,Male,1.121,Rick Perry,1,4,1,1,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
50,Female,0.779,Didn't Vote,0,7,7,1,0,100,Republican,100,0,0,NA,Didn't Vote,2012
68,Female,1.397,Didn't Vote,0,6,5,1,15,60,Republican,60,15,0,NA,Didn't Vote,2012
54,Female,2.343,Mitt Romney,1,4,4,1,0,100,Republican,100,0,1,Republican,Winner,2012
56,Male,1.223,Mitt Romney,1,4,2,2,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
65,Male,0.036,Barack Obama,1,4,6,2,45,45,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
54,Male,1.005,Mitt Romney,1,6,5,1,0,60,Republican,60,0,1,Republican,Winner,2012
55,Female,1.144,Didn't Vote,0,6,5,1,0,85,Republican,85,0,0,NA,Didn't Vote,2012
34,Female,1.045,Didn't Vote,0,2,3,1,50,85,Independent,NA,NA,0,NA,Didn't Vote,2012
65,Female,0.731,Mitt Romney,1,4,3,3,70,50,Democrat,70,50,1,Republican,Voted in Other Party Primary,2012
20,Female,4.327,Didn't Vote,0,4,6,2,100,0,Independent,NA,NA,0,NA,Didn't Vote,2012
68,Male,0.124,Didn't Vote,0,4,7,2,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
43,Female,1.202,Barack Obama,1,2,7,3,85,0,Democrat,85,0,1,Democrat,Winner,2012
44,Male,1.721,Didn't Vote,0,5,6,2,25,45,Independent,NA,NA,0,NA,Didn't Vote,2012
37,Female,1.255,Didn't Vote,0,4,4,4,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
26,Female,3.156,Didn't Vote,0,6,6,2,30,75,Republican,75,30,0,NA,Didn't Vote,2012
46,Male,2.703,Didn't Vote,0,4,4,4,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
20,Female,2.53,Didn't Vote,0,7,7,1,0,85,Republican,85,0,0,NA,Didn't Vote,2012
54,Female,1.246,Barack Obama,1,5,6,3,65,30,Democrat,65,30,1,Democrat,Winner,2012
66,Male,0.826,Barack Obama,1,4,7,4,100,0,Democrat,100,0,1,Democrat,Winner,2012
57,Male,0.708,Didn't Vote,0,5,6,2,55,45,Independent,NA,NA,0,NA,Didn't Vote,2012
66,Male,0.788,Didn't Vote,0,3,1,4,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
38,Female,0.554,Ron Paul,1,5,7,1,30,40,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
50,Female,3.242,Barack Obama,1,4,1,7,100,30,Democrat,100,30,1,Democrat,Winner,2012
42,Female,1.797,Mitt Romney,1,6,6,2,40,70,Republican,70,40,1,Republican,Winner,2012
24,Female,4.579,Didn't Vote,0,4,6,3,85,40,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Female,0.282,Didn't Vote,0,4,7,1,85,15,Independent,NA,NA,0,NA,Didn't Vote,2012
74,Female,1.475,Didn't Vote,0,4,6,3,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
49,Female,3.411,Didn't Vote,0,3,7,2,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
52,Female,0.708,Didn't Vote,0,2,7,2,90,0,Democrat,90,0,0,NA,Didn't Vote,2012
53,Male,0.439,Didn't Vote,0,5,4,2,40,60,Republican,60,40,0,NA,Didn't Vote,2012
32,Female,2.188,Didn't Vote,0,4,4,4,30,60,Independent,NA,NA,0,NA,Didn't Vote,2012
28,Female,3.054,Didn't Vote,0,5,6,3,50,15,Democrat,50,15,0,NA,Didn't Vote,2012
63,Female,0.739,Mitt Romney,1,2,7,4,90,0,Democrat,90,0,1,Republican,Voted in Other Party Primary,2012
59,Female,0.097,Didn't Vote,0,3,6,2,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
27,Female,3.892,Didn't Vote,0,4,4,5,60,60,Republican,60,60,0,NA,Didn't Vote,2012
38,Male,1.254,Didn't Vote,0,6,7,2,40,60,Republican,60,40,0,NA,Didn't Vote,2012
42,Female,2.479,Didn't Vote,0,5,7,1,0,0,Other,NA,NA,0,NA,Didn't Vote,2012
76,Male,0.801,Mitt Romney,1,5,4,2,40,85,Republican,85,40,1,Republican,Winner,2012
63,Female,0.629,Didn't Vote,0,2,7,2,100,15,Democrat,100,15,0,NA,Didn't Vote,2012
28,Male,3.944,Michelle Bachmann,1,4,4,4,25,18,Republican,18,25,1,Republican,Loser,2012
43,Female,3.484,Didn't Vote,0,4,5,2,15,85,Republican,85,15,0,NA,Didn't Vote,2012
32,Male,1.916,Didn't Vote,0,5,6,3,65,85,Republican,85,65,0,NA,Didn't Vote,2012
47,Female,0.941,Didn't Vote,0,7,1,6,85,0,Independent,NA,NA,0,NA,Didn't Vote,2012
49,Male,2.113,Mitt Romney,1,6,6,2,5,95,Republican,95,5,1,Republican,Winner,2012
35,Male,2.038,Didn't Vote,0,2,7,3,6,1,Independent,NA,NA,0,NA,Didn't Vote,2012
44,Female,2.96,Didn't Vote,0,4,1,7,85,0,Other,NA,NA,0,NA,Didn't Vote,2012
55,Female,1.835,Didn't Vote,0,4,6,1,70,50,Independent,NA,NA,0,NA,Didn't Vote,2012
33,Female,1.798,Didn't Vote,0,6,6,2,0,15,Republican,15,0,0,NA,Didn't Vote,2012
50,Female,0.413,Didn't Vote,0,4,2,5,70,15,Democrat,70,15,0,NA,Didn't Vote,2012
39,Male,1.61,Didn't Vote,0,3,7,2,60,0,Democrat,60,0,0,NA,Didn't Vote,2012
30,Male,1.364,Didn't Vote,0,5,5,2,45,55,Republican,55,45,0,NA,Didn't Vote,2012
47,Male,0.443,Mitt Romney,1,5,6,1,50,85,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
52,Male,1.727,Didn't Vote,0,4,6,4,85,50,Democrat,85,50,0,NA,Didn't Vote,2012
40,Male,1.715,Didn't Vote,0,2,7,3,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
36,Male,2.566,Mitt Romney,1,4,4,1,0,100,Republican,100,0,1,Republican,Winner,2012
34,Male,2.067,Didn't Vote,0,4,2,2,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
47,Female,0.634,Didn't Vote,0,4,4,4,60,30,Democrat,60,30,0,NA,Didn't Vote,2012
39,Male,1.202,Didn't Vote,0,4,1,7,60,70,Republican,70,60,0,NA,Didn't Vote,2012
25,Female,0.245,Didn't Vote,0,5,5,2,70,85,Republican,85,70,0,NA,Didn't Vote,2012
38,Female,0.627,Didn't Vote,0,7,6,4,3,4,Democrat,3,4,0,NA,Didn't Vote,2012
54,Male,0.566,Mitt Romney,1,5,6,2,15,85,Republican,85,15,1,Republican,Winner,2012
60,Female,1.298,Newt Gingrich,1,7,6,2,0,60,Other,NA,NA,1,Republican,Voted in Other Party Primary,2012
66,Male,0.43,Didn't Vote,0,4,6,3,70,40,Independent,NA,NA,0,NA,Didn't Vote,2012
71,Female,0.089,Mitt Romney,1,4,4,4,0,100,Republican,100,0,1,Republican,Winner,2012
60,Male,0.679,Barack Obama,1,4,7,3,60,40,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
30,Male,0.93,Didn't Vote,0,3,6,2,70,50,Democrat,70,50,0,NA,Didn't Vote,2012
59,Male,1.026,Didn't Vote,0,5,7,1,85,80,Independent,NA,NA,0,NA,Didn't Vote,2012
19,Male,1.09,Didn't Vote,0,4,6,2,40,70,Republican,70,40,0,NA,Didn't Vote,2012
63,Male,0.351,Barack Obama,1,4,7,4,70,15,Democrat,70,15,1,Democrat,Winner,2012
51,Male,0.9,Didn't Vote,0,3,7,3,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
86,Male,0.69,Mitt Romney,1,6,5,2,15,60,Republican,60,15,1,Republican,Winner,2012
58,Male,0.574,Barack Obama,1,4,6,2,80,30,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
43,Male,0.331,Rick Santorum,1,6,4,2,0,80,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
